id,nearc2,nearc4,nearc4a,nearc4b,ed76,ed66,age76,age76sq,exper,expersq,daded,nodaded,momed,nomomed,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,work76,work78,lwage76,lwage78,famed,f1,f2,f3,f4,f5,f6,f7,f8,black,smsa76r,smsa78r,reg76r,reg78r,reg80r,smsa66r,wage76,wage78,wage80,noint78,noint80,enroll76,enroll78,enroll80,kww,iq,marsta76,marsta78,marsta80,libcrd14
144,1,1,1,0,16,10,25,625,3,9,14.0,0,12.0,0,90339,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.55108034,,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,700.0,,,0,0,0,0.0,0.0,42.0,123.0,1.0,4.0,4.0,1.0
147,1,1,1,0,16,13,28,784,6,36,12.0,0,12.0,0,367772,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.66949809,6.70824333,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,1.0,1,788.0,942.0,1322.0,0,0,0,1.0,1.0,38.0,103.0,1.0,1.0,1.0,1.0
148,1,1,1,0,17,12,27,729,4,16,12.0,0,12.0,0,367772,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.91968385,6.96273741,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,1012.0,1215.0,1619.0,0,0,0,1.0,0.0,42.0,101.0,1.0,1.0,1.0,1.0
149,1,1,1,0,12,8,24,576,6,36,12.0,0,10.0,0,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.63068339,6.668173,5,0,0,0,0,1,0,0,0,0,1,1.0,0,0.0,0.0,1,758.0,905.0,1108.0,0,0,0,0.0,0.0,30.0,,1.0,1.0,1.0,1.0
150,1,1,1,0,14,12,29,841,9,81,12.0,0,16.0,0,480445,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.39859493,6.37198339,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,,1,601.0,673.0,,0,1,1,1.0,,41.0,105.0,6.0,1.0,,1.0
151,1,1,1,0,12,8,24,576,6,36,9.94,1,12.0,0,357519,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,5.6454469,6.68134553,4,0,0,0,1,0,0,0,0,0,1,1.0,0,0.0,0.0,1,283.0,917.0,1000.0,0,0,0,0.0,0.0,34.0,,6.0,6.0,6.0,1.0
153,1,1,1,0,12,10,26,676,8,64,12.0,0,12.0,0,408636,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,47.0,,1.0,1.0,1.0,1.0
154,1,1,1,0,12,8,24,576,6,36,12.0,0,12.0,0,397244,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,5.52146092,6.07484616,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,250.0,500.0,,0,0,0,0.0,0.0,29.0,,6.0,1.0,1.0,1.0
155,1,1,1,0,13,12,27,729,8,64,10.0,0,12.0,0,367772,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,5.8517026,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,,400.0,,0,0,1,1.0,0.0,24.0,95.0,6.0,6.0,6.0,1.0
156,1,1,1,0,12,10,26,676,8,64,10.0,0,12.0,0,367772,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.2146081,6.66263282,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,500.0,900.0,850.0,0,0,0,0.0,0.0,33.0,95.0,1.0,1.0,1.0,1.0
157,1,1,1,0,11,10,31,961,14,196,8.0,0,6.0,0,480445,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.30991828,,8,0,0,0,0,0,0,0,1,0,1,1.0,0,0.0,0.0,1,550.0,,1120.0,0,0,0,0.0,0.0,41.0,98.0,1.0,1.0,1.0,1.0
158,1,1,1,0,12,9,25,625,7,49,8.0,0,6.0,0,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7.04141166,6.25716771,8,0,0,0,0,0,0,0,1,0,1,1.0,0,0.0,0.0,1,1143.0,600.0,700.0,0,0,0,0.0,0.0,27.0,,1.0,1.0,1.0,1.0
159,1,1,1,0,18,16,31,961,7,49,8.0,0,8.0,0,480445,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.69703425,6.86874324,8,0,0,0,0,0,0,0,1,0,1,1.0,1,1.0,1.0,1,810.0,1106.0,800.0,0,0,0,0.0,0.0,39.0,115.0,4.0,1.0,1.0,0.0
164,1,1,1,0,12,11,28,784,10,100,9.94,1,9.0,0,104596,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,5.74620319,5.53699186,9,0,0,0,0,0,0,0,0,1,1,1.0,0,0.0,,1,313.0,292.0,,0,1,0,0.0,,20.0,60.0,6.0,6.0,,1.0
166,1,1,1,0,18,10,25,625,1,1,9.94,1,4.0,0,369567,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,6.59441346,6.6458257,9,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,731.0,885.0,1524.0,0,0,0,1.0,0.0,36.0,135.0,1.0,1.0,1.0,1.0
168,1,1,1,0,16,9,25,625,3,9,9.0,0,10.0,0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.43775165,6.27533502,7,0,0,0,0,0,0,1,0,0,1,1.0,0,0.0,0.0,1,625.0,611.0,953.0,0,0,1,0.0,0.0,35.0,132.0,1.0,1.0,1.0,1.0
169,1,1,1,0,14,9,24,576,4,16,16.0,0,12.0,0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.37672695,6.37495075,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,588.0,675.0,1000.0,0,0,1,0.0,0.0,33.0,106.0,1.0,1.0,1.0,1.0
170,1,1,1,0,14,11,26,676,6,36,12.0,0,12.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.92692603,6.66263282,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,375.0,900.0,1150.0,0,0,1,1.0,0.0,28.0,113.0,1.0,1.0,1.0,1.0
173,1,1,1,0,16,13,29,841,7,49,14.0,0,11.0,0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.70563909,,5,0,0,0,0,1,0,0,0,0,1,,1,,,0,817.0,,,1,1,0,,,43.0,102.0,6.0,,,1.0
174,1,1,1,0,12,10,26,676,8,64,4.0,0,3.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,8,0,0,0,0,0,0,0,1,0,1,,0,,,1,,,,1,1,0,,,35.0,100.0,2.0,,,1.0
175,1,1,1,0,14,14,30,900,10,100,15.0,0,12.0,0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.76272951,,2,0,1,0,0,0,0,0,0,0,1,,0,,,1,865.0,,,1,1,0,,,32.0,91.0,1.0,,,1.0
176,1,1,1,0,15,12,28,784,7,49,12.0,0,12.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.85793315,6.17015634,3,0,0,1,0,0,0,0,0,0,1,1.0,1,1.0,1.0,0,350.0,550.0,962.0,0,0,0,0.0,0.0,30.0,104.0,1.0,1.0,1.0,1.0
177,1,1,1,0,13,8,24,576,5,25,12.0,0,12.0,0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.3082677,5.99580295,3,0,0,1,0,0,0,0,0,0,1,1.0,1,1.0,1.0,1,202.0,462.0,641.0,0,0,0,0.0,0.0,22.0,,1.0,1.0,1.0,1.0
178,1,1,1,0,13,13,32,1024,13,169,16.0,0,16.0,0,367470,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,6.22455843,6.31386306,1,1,0,0,0,0,0,0,0,0,1,1.0,1,1.0,,1,505.0,635.0,,0,1,0,0.0,,43.0,97.0,1.0,1.0,,1.0
179,1,1,1,0,17,15,30,900,7,49,12.0,0,13.0,0,480445,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.70441435,6.74574773,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,816.0,978.0,1417.0,0,0,0,0.0,0.0,41.0,125.0,1.0,1.0,1.0,1.0
181,1,1,1,0,18,11,26,676,2,4,14.0,0,12.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.43775165,,2,0,1,0,0,0,0,0,0,0,1,,0,,,1,625.0,,,1,1,0,,,41.0,123.0,6.0,,,1.0
182,1,1,1,0,18,17,32,1024,8,64,16.0,0,16.0,0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.64509097,6.49355649,1,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,0,769.0,760.0,635.0,0,0,0,0.0,0.0,35.0,128.0,6.0,6.0,6.0,1.0
183,1,1,1,0,17,11,27,729,4,16,16.0,0,17.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.2146081,6.07484616,1,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,500.0,500.0,667.0,0,0,1,0.0,0.0,38.0,133.0,6.0,1.0,4.0,1.0
188,1,1,1,0,17,12,27,729,4,16,12.0,0,8.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.42810527,6.72925251,5,0,0,0,0,1,0,0,0,0,1,1.0,0,0.0,0.0,0,619.0,962.0,,0,0,1,1.0,1.0,32.0,114.0,1.0,1.0,1.0,1.0
192,1,1,1,0,12,12,30,900,12,144,9.94,1,8.0,0,480445,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,6.47697236,6.41131839,9,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,650.0,700.0,1000.0,0,0,0,0.0,0.0,40.0,103.0,1.0,1.0,1.0,1.0
194,0,1,1,0,18,13,28,784,4,16,10.0,0,12.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.64509097,6.69649733,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,769.0,931.0,1012.0,0,0,0,0.0,0.0,36.0,130.0,1.0,1.0,1.0,1.0
195,0,1,1,0,12,10,26,676,8,64,10.0,0,12.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.23832463,6.66374332,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,512.0,901.0,1010.0,0,0,0,0.0,0.0,33.0,97.0,1.0,1.0,1.0,1.0
196,0,1,1,0,18,15,31,961,7,49,12.0,0,13.0,0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.43775165,6.63446194,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,625.0,875.0,1202.0,0,0,0,0.0,0.0,46.0,132.0,1.0,1.0,1.0,1.0
197,0,1,1,0,14,14,31,961,11,121,12.0,0,12.0,0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.01301579,,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,1111.0,,1423.0,0,0,0,0.0,0.0,41.0,98.0,1.0,1.0,5.0,1.0
198,0,1,1,0,13,13,28,784,9,81,12.0,0,12.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.58063914,6.757943,3,0,0,1,0,0,0,0,0,0,1,1.0,0,1.0,1.0,1,721.0,990.0,2667.0,0,0,0,0.0,0.0,41.0,108.0,1.0,1.0,1.0,1.0
199,0,1,1,0,14,13,32,1024,12,144,13.0,0,12.0,0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.05098945,,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,1154.0,,,0,0,0,0.0,0.0,44.0,107.0,1.0,1.0,1.0,1.0
200,0,1,1,0,14,10,25,625,5,25,9.94,1,12.0,0,369567,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,4,0,0,0,1,0,0,0,0,0,1,1.0,1,1.0,1.0,1,,,,0,0,0,0.0,0.0,43.0,115.0,1.0,1.0,1.0,1.0
201,0,1,1,0,18,17,34,1156,10,100,18.0,0,18.0,0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.7178047,7.0164147,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,827.0,1282.0,667.0,0,0,0,0.0,0.0,40.0,129.0,6.0,1.0,2.0,1.0
204,0,1,1,0,16,15,34,1156,12,144,14.0,0,12.0,0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.82762923,,2,0,1,0,0,0,0,0,0,0,1,,0,,,1,923.0,,,1,1,0,,,56.0,,1.0,,,1.0
205,0,1,1,0,17,12,28,784,5,25,14.0,0,17.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.98100574,7.0494058,1,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,0,1076.0,1325.0,1779.0,0,0,0,0.0,0.0,42.0,132.0,1.0,1.0,4.0,1.0
208,0,1,1,0,14,12,28,784,8,64,9.94,1,12.0,0,104596,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,6.40126806,4,0,0,0,1,0,0,0,0,1,1,1.0,0,0.0,,1,,693.0,,0,1,0,0.0,,46.0,97.0,1.0,1.0,,1.0
209,0,1,1,0,12,11,33,1089,15,225,9.94,1,8.0,0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.43775165,6.56587715,9,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,625.0,817.0,,0,0,0,0.0,0.0,37.0,101.0,1.0,1.0,1.0,1.0
210,0,1,1,0,13,12,27,729,8,64,9.94,1,8.0,0,380166,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,6.13122649,6.44502945,9,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,460.0,724.0,782.0,0,0,0,0.0,0.0,24.0,92.0,1.0,1.0,1.0,1.0
211,0,1,1,0,15,11,27,729,6,36,12.0,0,8.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,5,0,0,0,0,1,0,0,0,0,1,1.0,0,0.0,0.0,1,,,,0,0,1,1.0,0.0,27.0,92.0,1.0,4.0,4.0,1.0
213,0,1,1,0,14,9,24,576,4,16,8.0,0,12.0,0,102031,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.80239476,7.02958807,6,0,0,0,0,0,1,0,0,1,1,1.0,0,0.0,0.0,1,900.0,1299.0,1571.0,0,0,0,0.0,0.0,39.0,108.0,6.0,6.0,1.0,1.0
214,0,1,1,0,18,13,29,841,5,25,8.0,0,9.0,0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.52502966,6.83378108,8,0,0,0,0,0,0,0,1,0,1,1.0,0,0.0,0.0,0,682.0,1068.0,1282.0,0,0,0,0.0,0.0,,132.0,1.0,1.0,1.0,1.0
216,0,1,1,0,15,12,28,784,7,49,10.0,0,12.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,,,,0,0,1,0.0,0.0,27.0,107.0,1.0,1.0,1.0,1.0
217,0,1,1,0,12,8,24,576,6,36,10.0,0,12.0,0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.01859321,6.32170623,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,411.0,640.0,736.0,0,0,0,0.0,0.0,20.0,,1.0,1.0,1.0,1.0
218,0,1,1,0,13,11,27,729,8,64,12.0,0,15.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.43775165,6.72925251,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,625.0,962.0,1274.0,0,0,0,0.0,0.0,35.0,106.0,1.0,1.0,1.0,0.0
220,0,1,1,0,16,9,25,625,3,9,12.0,0,13.0,0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,6.82626224,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,,1060.0,714.0,0,0,0,0.0,0.0,37.0,105.0,4.0,4.0,4.0,1.0
222,0,1,1,0,18,17,32,1024,8,64,12.0,0,12.0,0,355491,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.91274282,6.82437367,3,0,0,1,0,0,0,0,0,0,1,0.0,0,0.0,0.0,1,1005.0,1058.0,1082.0,0,0,0,0.0,0.0,46.0,123.0,1.0,1.0,1.0,1.0
223,0,1,1,0,17,11,26,676,3,9,12.0,0,12.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,,,,0,0,1,1.0,0.0,35.0,117.0,1.0,1.0,1.0,1.0
224,0,1,1,0,12,12,34,1156,16,256,7.0,0,8.0,0,355491,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,8,0,0,0,0,0,0,0,1,0,1,1.0,0,0.0,0.0,1,,,692.0,0,0,0,0.0,0.0,48.0,108.0,1.0,1.0,1.0,0.0
225,0,1,1,0,11,9,24,576,7,49,9.0,0,11.0,0,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.58617165,6.44087719,7,0,0,0,0,0,0,1,0,0,1,1.0,0,0.0,0.0,1,725.0,721.0,962.0,0,0,0,0.0,0.0,24.0,109.0,1.0,1.0,1.0,1.0
226,0,1,1,0,15,11,27,729,6,36,8.0,0,11.0,0,367772,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.62007321,6.49487142,8,0,0,0,0,0,0,0,1,0,1,1.0,0,0.0,0.0,1,750.0,761.0,962.0,0,0,0,1.0,0.0,35.0,103.0,1.0,1.0,1.0,1.0
228,0,1,1,0,14,13,29,841,9,81,9.94,1,8.0,0,533828,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.27098843,6.33567077,9,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,0,529.0,649.0,962.0,0,0,0,0.0,0.0,33.0,108.0,1.0,1.0,1.0,0.0
229,0,1,1,0,17,13,29,841,6,36,8.0,0,12.0,0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.8793558,6.89726567,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,972.0,1138.0,1319.0,0,0,0,0.0,0.0,47.0,122.0,1.0,1.0,1.0,1.0
232,0,1,1,0,12,11,26,676,8,64,12.0,0,12.0,0,380166,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,6.15697899,6.24205408,3,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,472.0,591.0,719.0,0,0,0,0.0,0.0,36.0,109.0,1.0,1.0,1.0,1.0
233,0,1,1,0,12,9,24,576,6,36,12.0,0,12.0,0,369567,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,5.78382518,6.29798971,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,,1,325.0,625.0,,0,1,0,0.0,,35.0,102.0,6.0,1.0,,1.0
234,0,1,1,0,12,12,34,1156,16,256,9.94,1,12.0,0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.77422389,6.86330352,4,0,0,0,1,0,0,0,0,0,1,1.0,0,0.0,0.0,1,875.0,1100.0,1239.0,0,0,0,0.0,0.0,44.0,109.0,1.0,1.0,1.0,1.0
237,0,1,1,0,13,11,34,1156,15,225,9.0,0,10.0,0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.43775165,6.37198339,7,0,0,0,0,0,0,1,0,0,1,1.0,0,0.0,0.0,1,625.0,673.0,1026.0,0,0,0,0.0,0.0,40.0,100.0,1.0,1.0,1.0,1.0
239,0,1,1,0,12,10,26,676,8,64,8.0,0,10.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.82008293,5.88851658,8,0,0,0,0,0,0,0,1,0,1,1.0,0,0.0,0.0,1,337.0,415.0,506.0,0,0,0,0.0,0.0,29.0,93.0,1.0,1.0,1.0,1.0
240,0,1,1,0,16,11,27,729,5,25,5.0,0,5.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.17586727,6.25382881,8,0,0,0,0,0,0,0,1,0,1,1.0,0,0.0,0.0,1,481.0,598.0,778.0,0,0,0,0.0,0.0,37.0,115.0,1.0,1.0,1.0,1.0
241,0,1,1,0,9,7,29,841,14,196,5.0,0,10.25,1,551817,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.47697236,6.48031126,9,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,650.0,750.0,,0,0,0,0.0,0.0,,,6.0,6.0,6.0,0.0
242,0,1,1,0,16,8,25,625,3,9,5.0,0,4.0,0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.94803499,6.56219842,8,0,0,0,0,0,0,0,1,0,1,1.0,0,0.0,0.0,1,383.0,814.0,844.0,0,0,0,0.0,0.0,39.0,,6.0,6.0,6.0,0.0
244,0,1,1,0,18,15,30,900,6,36,15.0,0,14.0,0,533828,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.86901445,7.05242012,1,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,962.0,1329.0,1748.0,0,0,0,0.0,0.0,50.0,125.0,1.0,1.0,1.0,1.0
245,0,1,1,0,16,13,29,841,7,49,13.0,0,12.0,0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.42162227,6.67697394,2,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,615.0,913.0,845.0,0,0,0,0.0,0.0,31.0,106.0,6.0,1.0,1.0,1.0
247,0,1,1,0,14,12,28,784,8,64,12.0,0,12.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.5539334,6.61133953,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,702.0,855.0,,0,0,0,0.0,0.0,43.0,113.0,1.0,1.0,1.0,1.0
248,0,1,1,0,12,10,25,625,7,49,12.0,0,9.0,0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,5,0,0,0,0,1,0,0,0,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,35.0,,1.0,1.0,1.0,1.0
249,0,1,1,0,14,12,31,961,11,121,9.94,1,12.0,0,551817,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.453625,6.31386306,4,0,0,0,1,0,0,0,0,0,1,1.0,0,0.0,0.0,1,635.0,635.0,982.0,0,0,0,0.0,0.0,41.0,122.0,6.0,6.0,6.0,1.0
250,0,1,1,0,12,9,28,784,10,100,10.0,0,11.0,0,422407,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.29831737,,7,0,0,0,0,0,0,1,0,0,1,1.0,0,0.0,0.0,1,200.0,,289.0,0,0,0,0.0,0.0,35.0,,4.0,4.0,4.0,0.0
252,0,1,1,0,12,12,27,729,9,81,10.0,0,10.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.70563909,6.66263282,7,0,0,0,0,0,0,1,0,0,1,1.0,0,0.0,0.0,1,817.0,900.0,,0,0,0,0.0,0.0,43.0,116.0,1.0,1.0,1.0,1.0
253,0,1,1,0,14,11,26,676,6,36,9.94,1,12.0,0,380166,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,6.35784227,6.38380036,4,0,0,0,1,0,0,0,0,0,1,1.0,0,0.0,0.0,1,577.0,681.0,628.0,0,0,0,0.0,0.0,39.0,116.0,1.0,1.0,1.0,1.0
254,0,1,1,0,17,11,26,676,3,9,12.0,0,12.0,0,760332,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.14418563,6.13122649,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,466.0,529.0,770.0,0,0,0,0.0,0.0,34.0,105.0,1.0,1.0,1.0,1.0
255,0,1,1,0,16,14,29,841,7,49,9.94,1,12.0,0,993271,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,6.82871207,6.78386669,4,0,0,0,1,0,0,0,0,0,1,1.0,0,0.0,0.0,1,924.0,1016.0,1442.0,0,0,0,0.0,0.0,39.0,,1.0,1.0,1.0,1.0
256,0,1,1,0,16,15,31,961,9,81,12.0,0,12.0,0,993271,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.67582322,6.9112275,3,0,0,1,0,0,0,0,0,0,1,1.0,1,1.0,1.0,0,793.0,1154.0,1405.0,0,0,1,0.0,0.0,38.0,112.0,1.0,1.0,1.0,0.0
257,0,1,1,0,14,12,28,784,8,64,12.0,0,12.0,0,760332,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.453625,6.40126806,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,635.0,693.0,866.0,0,0,0,0.0,0.0,32.0,113.0,1.0,1.0,1.0,1.0
259,0,1,1,0,12,7,25,625,7,49,9.94,1,10.25,1,369567,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.34563636,,9,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,570.0,,817.0,0,0,0,0.0,0.0,22.0,,6.0,6.0,6.0,1.0
260,0,1,1,0,16,13,29,841,7,49,12.0,0,12.0,0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.5581978,6.68895013,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,705.0,924.0,1154.0,0,0,0,0.0,0.0,37.0,94.0,1.0,1.0,1.0,1.0
261,0,1,1,0,14,12,28,784,8,64,12.0,0,9.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.453625,6.55480012,5,0,0,0,0,1,0,0,0,0,1,1.0,0,0.0,0.0,1,635.0,808.0,962.0,0,0,0,0.0,0.0,40.0,103.0,1.0,1.0,1.0,1.0
263,0,1,1,0,12,12,30,900,12,144,9.94,1,12.0,0,496635,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,6.54247196,6.61133953,4,0,0,0,1,0,0,0,0,0,1,1.0,0,0.0,0.0,1,694.0,855.0,1155.0,0,0,0,0.0,0.0,36.0,102.0,1.0,1.0,1.0,0.0
264,0,1,1,0,13,12,34,1156,15,225,10.0,0,12.0,0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.42162227,6.42831597,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,615.0,712.0,808.0,0,0,0,0.0,0.0,47.0,109.0,1.0,1.0,1.0,1.0
265,0,1,1,0,16,11,26,676,4,16,15.0,0,10.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.13556489,,5,0,0,0,0,1,0,0,0,0,1,0.0,0,0.0,0.0,1,462.0,,,0,0,0,0.0,0.0,34.0,130.0,6.0,6.0,6.0,1.0
266,0,1,1,0,12,12,34,1156,16,256,12.0,0,12.0,0,408301,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.76272951,6.72925251,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,865.0,962.0,1100.0,0,0,0,0.0,0.0,45.0,105.0,1.0,1.0,1.0,1.0
267,0,1,1,0,18,17,33,1089,9,81,12.0,0,12.0,0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.60258789,6.80528912,3,0,0,1,0,0,0,0,0,0,1,1.0,1,1.0,1.0,0,737.0,1038.0,1154.0,0,0,0,0.0,0.0,46.0,134.0,1.0,1.0,1.0,1.0
